jnspemda,kodefungsi,fungsi,kodesubfungsi,subfungsi,kodeurusan,urusan/unsur,kodebidang,uraibidang,kodeprogram,uraiprogram,kodekegiatan,uraikegiatan,kodesubkegiatan,uraisubkegiatan,kinerja,indikator,satuan
PROV,11,PERLINDUNGAN SOSIAL,02,Perlindungan dan Pelayanan Manusia Usia Lanjut (Manula),1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.1.02,Pemberdayaan Potensi Sumber Kesejahteraan Sosial Provinsi,1.06.02.1.02.01,Peningkatan Kemampuan Potensi Pekerja Sosial Masyarakat Kewenangan Provinsi,Meningkatnya Kemampuan Potensi Pekerja Sosial Masyarakat Kewenangan Provinsi,Jumlah Orang Mendapat Peningkatan Kapasitas Pekerja Sosial Masyarakat Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,02,Perlindungan dan Pelayanan Manusia Usia Lanjut (Manula),1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.1.02,Pemberdayaan Potensi Sumber Kesejahteraan Sosial Provinsi,1.06.02.1.02.02,Peningkatan Kemampuan Potensi Tenaga Kesejahteraan Sosial Kecamatan Kewenangan Provinsi,Meningkatnya Kapasitas Tenaga Kesejahteraan Sosial Kecamatan Kewenangan Provinsi,Jumlah Tenaga Kesejahteraan Sosial Kecamatan Kewenangan Provinsi yang Meningkat Kapasitasnya,Orang
PROV,11,PERLINDUNGAN SOSIAL,02,Perlindungan dan Pelayanan Manusia Usia Lanjut (Manula),1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.1.02,Pemberdayaan Potensi Sumber Kesejahteraan Sosial Provinsi,1.06.02.1.02.03,Peningkatan Kemampuan Potensi Sumber Kesejahteraan Sosial Keluarga Kewenangan Provinsi,Meningkatnya Kapasitas Keluarga Kewenangan Provinsi,Jumlah Keluarga yang Meningkat Kapasitasnya Kewenangan Provinsi ,Keluarga
PROV,11,PERLINDUNGAN SOSIAL,02,Perlindungan dan Pelayanan Manusia Usia Lanjut (Manula),1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.1.02,Pemberdayaan Potensi Sumber Kesejahteraan Sosial Provinsi,1.06.02.1.02.04,Peningkatan Kemampuan Potensi Sumber Kesejahteraan Sosial Kelembagaan Masyarakat Kewenangan Provinsi,Meningkatnya Kapasitas Lembaga Kesejahteraan Sosial Kewenangan Provinsi,Jumlah Lembaga Kesejahteraan Sosial yang Meningkat Kapasitasnya Kewenangan Provinsi,Lembaga
PROV,11,PERLINDUNGAN SOSIAL,08,Bantuan dan Jaminan Sosial,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.03,PROGRAM PENANGANAN WARGA NEGARA MIGRAN KORBAN TINDAK KEKERASAN,1.06.03.1.01,Pemulangan Warga Negara Migran Korban Tindak Kekerasan dari Titik Debarkasi di Daerah Provinsi untuk Dipulangkan ke Daerah Kabupaten/Kota Asal,1.06.03.1.01.01,Fasilitasi Pemulangan Warga Negara Migran Korban Tindak Kekerasan dari Titik Debarkasi di Daerah Provinsi untuk Dipulangkan ke Daerah Kabupaten/Kota Asal,Terfasilitasinya Pemulangan Warga Negara Migran Korban Tindak Kekerasan dari Titik Debarkasi di Daerah Provinsi untuk Dipulangkan ke Daerah Kabupaten/Kota,Jumlah Warga Negara Migran Korban Tindak Kekerasan yang Dipulangkan dari Titik Debarkasi di Daerah Provinsi untuk Dipulangkan ke Daerah Kabupaten/Kota,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.03,Penyediaan Asrama yang Mudah Diakses,Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi ,Orang
PROV,01,PELAYANAN UMUM,90,Pelayanan Umum Pemerintahan Lainnya,6,Unsur Pengawasan Urusan Pemerintahan,6.01,INSPEKTORAT DAERAH,6.01.02,PROGRAM PENYELENGGARAAN PENGAWASAN,6.01.02.1.01,Penyelenggaraan Pengawasan Internal,6.01.02.1.01.03,Reviu Laporan Kinerja,Terlaksananya Reviu Laporan Kinerja,Jumlah Laporan Hasil Reviu Laporan Kinerja,Laporan
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.02,Penyediaan Sandang,Tersedianya Pakaian dan Kelengkapan Lainnya dalam 1 Tahun Kewenangan Provinsi,Jumlah Orang yang Menerima Pakaian dan Kelengkapan Lainnya yang Tersedia dalam 1 Tahun Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.05,Penyediaan Perbekalan Kesehatan di dalam Panti,Terpenuhinya Orang yang Mendapatkan Kebutuhan Perbekalan Kesehatan di dalam Panti Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pemenuhan Kebutuhan Perbekalan Kesehatan di dalam Panti Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.06,"Pemberian Bimbingan Fisik, Mental, Spiritual dan Sosial","Terlaksananya Pemberian Bimbingan Fisik, Mental, Spiritual dan Sosial Kewenangan Provinsi","Jumlah Peserta Bimbingan Fisik, Mental, Spiritual dan Sosial Kewenangan Provinsi",Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.07,Pemberian Bimbingan Aktivitas Hidup Sehari-Hari,Terlaksananya Pemberian Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,Jumlah Peserta Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.08,Fasilitasi Pembuatan Nomor Induk Kependudukan bagi Penyandang Disabilitas,Terpenuhinya Orang yang Membutuhkan Pembuatan Nomor Induk Kependudukan bagi Penyandang Disabilitas Kewenangan Provinsi,Jumlah Orang yang Terpenuhi Kebutuhan Pembuatan Nomor Induk Kependudukan bagi Penyandang Disabilitas Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.09,Akses ke Layanan Pendidikan dan Kesehatan Dasar ,Terpenuhinya Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.10,Pemberian Pelayanan Penelusuran Keluarga ,Terpenuhinya Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.11,Pemberian Pelayanan Reunifikasi Keluarga ,Terpenuhinya Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.01,Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti,1.06.04.1.01.12,Koordinasi dan Sinkronisasi Pelaksanaan Bidang Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar,Terlaksananya Koordinasi dan Sinkronisasi Pelaksanaan Bidang Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar,Jumlah Dokumen Hasil Koordinasi dan Fasilitasi Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar,Dokumen
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.01,Pengasuhan,Terlaksananya Pengasuhan Kewenangan Provinsi,Jumlah Anak yang Mendapatkan Layanan Pengasuhan Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.02,Penyediaan Makanan,Terpenuhinya Kebutuhan Permakanan per Orang Sesuai dengan Standar Gizi Minimal Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pemenuhan Kebutuhan Permakanan sesuai dengan Standar Gizi Minimal Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.03,Penyediaan Sandang,Tersedianya Pakaian dan Kelengkapan Lainnya dalam 1 Tahun Kewenangan Provinsi,Jumlah Orang yang Menerima Pakaian dan Kelengkapan Lainnya yang Tersedia dalam 1 Tahun Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.04,Penyediaan Asrama yang Mudah Diakses,Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi ,Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.05,Penyediaan Perbekalan Kesehatan di dalam Panti,Terpenuhinya Orang yang Mendapatkan Kebutuhan Perbekalan Kesehatan di dalam Panti Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pemenuhan Kebutuhan Perbekalan Kesehatan di dalam Panti Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.06,"Pemberian Bimbingan Fisik, Mental, Spiritual dan Sosial","Terlaksananya Pemberian Bimbingan Fisik, Mental, Spiritual dan Sosial Kewenangan Provinsi","Jumlah Peserta Bimbingan Fisik, Mental, Spiritual dan Sosial Kewenangan Provinsi",Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.07,Pemberian Bimbingan Aktivitas Hidup Sehari-Hari,Terlaksananya Pemberian Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,Jumlah Peserta Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.08,"Fasilitasi Pembuatan Akta Kelahiran, Nomor Induk Kependudukan, dan Kartu Identitas Anak","Terpenuhinya Orang yang Membutuhkan Pembuatan Akta Kelahiran, Nomor Induk Kependudukan, dan Kartu Identitas Anak bagi Anak Terlsntar Kewenangan Provinsi","Jumlah Orang yang Terpenuhi Kebutuhan Pembuatan Nomor Induk Kependudukan, dan Kartu Identitas Anak bagi Anak Terlantar Kewenangan Provinsi",Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.09,Akses ke Layanan Pendidikan dan Kesehatan Dasar,Terpenuhinya Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar,Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.10,Pemberian Pelayanan Penelusuran Keluarga,Terpenuhinya Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.11,Pemberian Pelayanan Reunifikasi Keluarga ,Terpenuhinya Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.12,Akses Layanan Pengasuhan kepada Keluarga Penganti,Tersedianya Akses Layanan Pengasuhan kepada Keluarga Pengganti Kewenangan Provinsi,Jumlah Orang Mendapatkan Pengasuhan Keluarga Pengganti Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.02,Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti,1.06.04.1.02.13,"Koordinasi, Sinkronisasi dan Pembinaan Pelaksanaan Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti",Terlaksananya Koordinasi dan Sinkronisasi Pembinaan Pelaksanaan Rehabilitasi Sosial Dasar Anak Terlantar di dalam Panti Kewenangan Provinsi,Jumlah Dokumen Hasil Koordinasi dan Pembinaan Rehabilitasi Sosial Dasar Anak Terlantar di dalam Panti,Dokumen
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.01,Penyediaan Permakanan,Terpenuhinya Kebutuhan Permakanan per Orang Sesuai dengan Standar Gizi Minimal Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pemenuhan Kebutuhan Permakanan sesuai dengan Standar Gizi Minimal Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.02,Penyediaan Sandang,Tersedianya Pakaian dan Kelengkapan Lainnya dalam 1 Tahun Kewenangan Provinsi,Jumlah Orang yang Menerima Pakaian dan Kelengkapan Lainnya yang Tersedia dalam 1 Tahun Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.03,Penyediaan Asrama yang Mudah Diakses,Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.04,Penyediaan Alat Bantu,Terpenuhinya Orang yang Mendapatkan Alat Bantu dan Alat Bantu Peraga Sesuai Kebutuhan Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Alat Bantu dan Alat Bantu Peraga Sesuai Kebutuhan Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.05,Penyediaan Perbekalan Kesehatan di dalam Panti Sosial,Terpenuhinya Orang yang Mendapatkan kebutuhan Perbekalan Kesehatan di dalam Panti Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pemenuhan Kebutuhan Perbekalan Kesehatan di dalam Panti Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.06,"Pemberian Bimbingan Fisik, Mental, Spritual dan Sosial","Terlaksananya Pemberian Bimbingan Fisik, Mental, Spiritual dan Sosial ","Jumlah Peserta Bimbingan Fisik, Mental, Spiritual dan Sosial Kewenangan Provinsi",Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.07,Pemberian Bimbingan Aktivitas Hidup Sehari-Hari,Terlaksananya Pemberian Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,Jumlah Peserta Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.08,Fasilitasi Pembuatan Nomor Induk Kependudukan bagi Penyandang Disabilitas,Terpenuhinya Orang yang Membutuhkan Pembuatan Nomor Induk Kependudukan bagi Lanjut Usia Terlantar Kewenangan Provinsi,Jumlah Orang yang Terpenuhi Kebutuhan Pembuatan Nomor Induk Kependudukan bagi Lanjut Usia Terlantar Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.09,Akses ke Layanan Pendidikan dan Kesehatan Dasar ,Terpenuhinya Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.10,Pemberian Pelayanan Penelusuran Keluarga ,Terpenuhinya Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,Orang
PROV,11,PERLINDUNGAN SOSIAL,01,Perlindungan dan Pelayanan Orang Sakit dan Cacat,1,Urusan Wajib yang Berkaitan dengan Pelayanan Dasar,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.1.03,Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti,1.06.04.1.03.11,Pemberian Pelayanan Reunifikasi Keluarga ,Terpenuhinya Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Provinsi,Jumlah Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Provinsi,Orang
